"ID";"method";"file";"N";"M";"SD";"r";"kvar_obj";"kmeans_obj";"means_obj";"sd_obj";"skew_obj";"kur_obj";"cor_obj"
"E7J9O5H3";"diversity";"N156_M5_SD2_r0.3_E7J9O5H3";156;5;2;"0.3";27845.8621193592;3377.64527423726;0.0315488146365003;0.122379064351779;0.190177090655063;0.755978148849712;0.0787323427263856
"E7J9O5H3";"k-means";"N156_M5_SD2_r0.3_E7J9O5H3";156;5;2;"0.3";27710.0403279318;3377.77204779925;0.0152394208878365;0.264414052231285;0.400122704251181;1.12391535512052;0.183024136094178
"E7J9O5H3";"k-plus";"N156_M5_SD2_r0.3_E7J9O5H3";156;5;2;"0.3";27891.0355807069;3377.77301329748;0.0157556483894034;0.0154377532143726;0.489679578055167;0.678560449723329;0.159232382598051
"E7J9O5H3";"k-plus-correlation";"N156_M5_SD2_r0.3_E7J9O5H3";156;5;2;"0.3";27890.1817552348;3377.58466972448;0.0391929674969394;0.0258253554300983;0.352508849606088;0.901622323577655;0.0197266335229107
"E7J9O5H3";"k-plus-skew-kurtosis";"N156_M5_SD2_r0.3_E7J9O5H3";156;5;2;"0.3";27890.8257563431;3377.67983919169;0.0269638921857254;0.0178710068003617;0.148515465724605;0.576821190353263;0.194324810835484
"E7J9O5H3";"random";"N156_M5_SD2_r0.3_E7J9O5H3";156;5;2;"0.3";27651.0792039952;3315.69996443068;0.615007682681472;0.263242254920615;0.556611888789639;0.863661208976709;0.18869997811549
"E7U3W2V1";"diversity";"N132_M2_SD1_r0_E7U3W2V1";132;2;1;"0";342.788609374824;251.314284299079;0.0149395643651238;0.0228254527884649;0.174728801260612;0.519441531337858;0.0131510948108726
"E7U3W2V1";"k-means";"N132_M2_SD1_r0_E7U3W2V1";132;2;1;"0";341.685137336596;251.325197225853;0.000656151408881115;0.0766128488746312;0.477469194461417;0.753109766080521;0.252619193287924
"E7U3W2V1";"k-plus";"N132_M2_SD1_r0_E7U3W2V1";132;2;1;"0";342.889783803369;251.325202919185;0.000518040174934141;0.00159623256075481;0.689090300738658;0.95780266308455;0.166454652140238
"E7U3W2V1";"k-plus-correlation";"N132_M2_SD1_r0_E7U3W2V1";132;2;1;"0";342.890203991347;251.32496918851;0.00173421255624349;0.000567698515784421;0.210831521072814;0.777880497434821;0.00190214536680756
"E7U3W2V1";"k-plus-skew-kurtosis";"N132_M2_SD1_r0_E7U3W2V1";132;2;1;"0";342.888023711045;251.325012927878;0.00205871065359292;0.00318782953586866;0.036688722322168;0.223346684377626;0.108530344158042
"E7U3W2V1";"random";"N132_M2_SD1_r0_E7U3W2V1";132;2;1;"0";341.219595249294;250.283991014344;0.129625112603636;0.0876029045742296;0.192208312112065;0.698060784502715;0.48992432864644
"F0Q2P9Y1";"diversity";"N156_M2_SD1_r0.4_F0Q2P9Y1";156;2;1;"0.4";585.482627411844;323.547505215235;0.0138937196871048;0.0435960803239398;0.140754948830344;0.368797773010944;0.203924173168581
"F0Q2P9Y1";"k-means";"N156_M2_SD1_r0.4_F0Q2P9Y1";156;2;1;"0.4";583.943592329274;323.56480068138;0.000280445211034583;0.0921803306232804;0.449208466123603;0.68235064104684;0.171930319423433
"F0Q2P9Y1";"k-plus";"N156_M2_SD1_r0.4_F0Q2P9Y1";156;2;1;"0.4";585.893938990699;323.564725478604;0.00108520183241547;0.000194437419635651;0.390305817188691;0.729414323431931;0.343262581739985
"F0Q2P9Y1";"k-plus-correlation";"N156_M2_SD1_r0.4_F0Q2P9Y1";156;2;1;"0.4";585.89389314566;323.564765397969;0.000859191082419379;0.000490743654102233;0.435435491262405;0.462089146467676;0.00166424187518321
"F0Q2P9Y1";"k-plus-skew-kurtosis";"N156_M2_SD1_r0.4_F0Q2P9Y1";156;2;1;"0.4";585.891405948096;323.564186899352;0.00323359984774666;0.00336914837423336;0.0319283026692324;0.215455002080149;0.284463276790445
"F0Q2P9Y1";"random";"N156_M2_SD1_r0.4_F0Q2P9Y1";156;2;1;"0.4";576.675689732816;322.133792446509;0.163296553853737;0.206293869526745;0.640418168460654;0.517130193422261;0.165082315986082
"F5Z1P8Q6";"diversity";"N36_M4_SD2_r0.1_F5Z1P8Q6";36;4;2;"0.1";4650.36620921856;623.165032287486;0.242113044214117;0.640552811912549;0.635569801903163;0.583714409882806;0.279910107551351
"F5Z1P8Q6";"k-means";"N36_M4_SD2_r0.1_F5Z1P8Q6";36;4;2;"0.1";4755.14949041192;625.249421583872;0.060514939116922;0.388733213092159;0.585886452212467;0.979191325194532;0.384999516212787
"F5Z1P8Q6";"k-plus";"N36_M4_SD2_r0.1_F5Z1P8Q6";36;4;2;"0.1";4867.16832160033;624.999606644603;0.101828327326288;0.0868297271246269;0.833963860452646;0.614356431593527;0.44872472597116
"F5Z1P8Q6";"k-plus-correlation";"N36_M4_SD2_r0.1_F5Z1P8Q6";36;4;2;"0.1";4843.5382612128;623.93689618065;0.201516672985531;0.228713995773802;0.80455398469989;0.715893596050217;0.194972057999234
"F5Z1P8Q6";"k-plus-skew-kurtosis";"N36_M4_SD2_r0.1_F5Z1P8Q6";36;4;2;"0.1";4860.88915463566;623.902210367071;0.199832654692014;0.144245638989028;0.709620328749783;0.947687556576431;0.629810505233335
"F5Z1P8Q6";"random";"N36_M4_SD2_r0.1_F5Z1P8Q6";36;4;2;"0.1";4610.49964958702;601.705741238227;0.752076129544491;0.705844534837186;1.10236355808727;1.2365137618814;0.434794304254077
"F7X8V0I6";"diversity";"N156_M4_SD1_r0_F7X8V0I6";156;4;1;"0";1427.58890415692;660.950799481467;0.0110641953502002;0.0564240129297478;0.328646117743796;0.704416298532878;0.0846879435277151
"F7X8V0I6";"k-means";"N156_M4_SD1_r0_F7X8V0I6";156;4;1;"0";1420.11388527419;660.965684002089;0.00469343940635818;0.120553926416123;0.689655384874052;0.607447761788828;0.220566914083877
"F7X8V0I6";"k-plus";"N156_M4_SD1_r0_F7X8V0I6";156;4;1;"0";1429.68405380682;660.960432568205;0.00762006035917934;0.00547681934847308;0.614009143729865;0.832730542182672;0.30484719135762
"F7X8V0I6";"k-plus-correlation";"N156_M4_SD1_r0_F7X8V0I6";156;4;1;"0";1429.65519222854;660.951121865282;0.0104934271263641;0.00938776273191722;0.809625445851118;0.704374038935982;0.00553050392306769
"F7X8V0I6";"k-plus-skew-kurtosis";"N156_M4_SD1_r0_F7X8V0I6";156;4;1;"0";1429.5765799868;660.960677565216;0.0084824626688449;0.0138716896405038;0.107539736598132;0.607450502814251;0.243057282037115
"F7X8V0I6";"random";"N156_M4_SD1_r0_F7X8V0I6";156;4;1;"0";1423.91126720159;649.891066279325;0.288563428400404;0.111545450417597;0.657925296505196;0.374024187057918;0.216805931759804
"G1U5Q6Z3";"diversity";"N96_M2_SD3_r0.3_G1U5Q6Z3";96;2;3;"0.3";33379.032103537;1748.3906951194;0.0885904440682247;0.183310220774077;0.310672027379666;1.44275359636119;0.0489953771028941
"G1U5Q6Z3";"k-means";"N96_M2_SD3_r0.3_G1U5Q6Z3";96;2;3;"0.3";32590.4620094552;1748.7886938143;0.00373674980871072;0.684004538527377;0.996092838045263;1.85862260125343;0.296688255097334
"G1U5Q6Z3";"k-plus";"N96_M2_SD3_r0.3_G1U5Q6Z3";96;2;3;"0.3";33430.9681014207;1748.78810544021;0.00606831228325959;0.00262835055666133;0.992395493690041;2.16278890308939;0.510794426980812
"G1U5Q6Z3";"k-plus-correlation";"N96_M2_SD3_r0.3_G1U5Q6Z3";96;2;3;"0.3";33430.8216674463;1748.7813228477;0.0156178607618467;0.00979457260304017;0.712127727672042;2.09863353103222;0.00210177058889141
"G1U5Q6Z3";"k-plus-skew-kurtosis";"N96_M2_SD3_r0.3_G1U5Q6Z3";96;2;3;"0.3";33429.0822966712;1748.74863143404;0.0301327003250261;0.0377218127032981;0.25209252335135;1.43435453036282;0.130284573176749
"G1U5Q6Z3";"random";"N96_M2_SD3_r0.3_G1U5Q6Z3";96;2;3;"0.3";32715.4659106144;1674.79825471072;1.25188153428746;0.78129816926896;0.505061192746106;0.754581936473799;0.361140798610115
"G2K7A5Z8";"diversity";"N132_M3_SD3_r0.5_G2K7A5Z8";132;3;3;"0.5";64396.6552409424;3545.95698805455;0.0834069182917226;0.164572023425915;0.315823374663628;0.792926052653171;0.0700834608501403
"G2K7A5Z8";"k-means";"N132_M3_SD3_r0.5_G2K7A5Z8";132;3;3;"0.5";63049.4292203857;3546.60696557382;0.0101055111235173;0.707551021396671;0.538875765564361;0.755256007999019;0.152677676394718
"G2K7A5Z8";"k-plus";"N132_M3_SD3_r0.5_G2K7A5Z8";132;3;3;"0.5";64462.9370909709;3546.59492770069;0.0152405742819899;0.00607574447242184;0.573048972359565;1.05912256465046;0.1246927178702
"G2K7A5Z8";"k-plus-correlation";"N132_M3_SD3_r0.5_G2K7A5Z8";132;3;3;"0.5";64462.630789378;3546.60847343479;0.00818462953914059;0.0120280525940325;1.10127727941148;1.00058723437247;0.00586699733298564
"G2K7A5Z8";"k-plus-skew-kurtosis";"N132_M3_SD3_r0.5_G2K7A5Z8";132;3;3;"0.5";64459.9667961708;3546.5430254099;0.0248436858087849;0.0317404340833569;0.201748890565218;0.612768635991674;0.130081271328263
"G2K7A5Z8";"random";"N132_M3_SD3_r0.5_G2K7A5Z8";132;3;3;"0.5";62687.5738336887;3542.6633549766;0.224619711452518;0.681557837019021;0.518373234133248;1.09745683688971;0.144189674415204
"G2L4W5H0";"diversity";"N156_M4_SD1_r0.2_G2L4W5H0";156;4;1;"0.2";1318.72058163555;663.698450051224;0.0215066743539845;0.0579141422198398;0.255573491052417;0.453354098764898;0.116144651398963
"G2L4W5H0";"k-means";"N156_M4_SD1_r0.2_G2L4W5H0";156;4;1;"0.2";1306.7072034656;663.758961602205;0.00473320693220165;0.160764083935792;0.353789115178646;0.76087425932027;0.254571407480956
"G2L4W5H0";"k-plus";"N156_M4_SD1_r0.2_G2L4W5H0";156;4;1;"0.2";1320.43006790849;663.755718272219;0.00659999821335357;0.00544343457248359;0.548774357141986;0.620152357494448;0.31462763412321
"G2L4W5H0";"k-plus-correlation";"N156_M4_SD1_r0.2_G2L4W5H0";156;4;1;"0.2";1320.4244906973;663.753096245677;0.00707226910842198;0.00766911310705945;0.316131380641295;0.903985810688885;0.011469898247211
"G2L4W5H0";"k-plus-skew-kurtosis";"N156_M4_SD1_r0.2_G2L4W5H0";156;4;1;"0.2";1320.36204105229;663.747227461439;0.00991008880028424;0.0128656811912988;0.0835981165167232;0.32936672439764;0.226868128564166
"G2L4W5H0";"random";"N156_M4_SD1_r0.2_G2L4W5H0";156;4;1;"0.2";1280.20610018149;656.752039625705;0.246075193607653;0.282595442820439;0.608358416736278;0.581566100779962;0.263836046113542
"G2O5V8E3";"diversity";"N252_M2_SD3_r0.1_G2O5V8E3";252;2;3;"0.1";99968.6013370924;4630.75425868966;0.0386990208774128;0.108986505472725;0.194255117871616;0.800228153100321;0.139453037159852
"G2O5V8E3";"k-means";"N252_M2_SD3_r0.1_G2O5V8E3";252;2;3;"0.1";99071.1142985545;4630.90158834321;0.000620960638552485;0.528086770274756;0.782367520055929;1.3937489018431;0.0963421013802886
"G2O5V8E3";"k-plus";"N252_M2_SD3_r0.1_G2O5V8E3";252;2;3;"0.1";100006.70059841;4630.90158658023;0.000557446921885016;0.000694632598882361;0.499638208329772;1.07046703425174;0.492794848891503
"G2O5V8E3";"k-plus-correlation";"N252_M2_SD3_r0.1_G2O5V8E3";252;2;3;"0.1";100006.697927701;4630.90156808508;0.000805308737193533;0.0012237325277169;0.554274706610979;0.865067571766209;0.000752406394027016
"G2O5V8E3";"k-plus-skew-kurtosis";"N252_M2_SD3_r0.1_G2O5V8E3";252;2;3;"0.1";100006.506256526;4630.90135142314;0.00160330875884097;0.00670626097478055;0.0103896056284458;0.275855572607745;0.312695064090485
"G2O5V8E3";"random";"N252_M2_SD3_r0.1_G2O5V8E3";252;2;3;"0.1";98596.2538957788;4605.93323346469;0.497770859308241;0.63022080992867;0.388396412713644;0.601658755708894;0.0552351044309123
"G9E3V6U8";"diversity";"N180_M3_SD2_r0.4_G9E3V6U8";180;3;2;"0.4";18469.3762731147;2171.80004915394;0.0431229076526357;0.0988091363321741;0.280013297997237;0.44015104443595;0.0382646322315945
"G9E3V6U8";"k-means";"N180_M3_SD2_r0.4_G9E3V6U8";180;3;2;"0.4";18200.8277361573;2172.0355423349;0.00297521827154591;0.342521814342104;0.917116106664417;0.798965845433807;0.212939656729415
"G9E3V6U8";"k-plus";"N180_M3_SD2_r0.4_G9E3V6U8";180;3;2;"0.4";18486.6394489416;2172.03436135981;0.00500525472915156;0.0023555309465535;0.584487422805318;1.42104818721333;0.145698182592527
"G9E3V6U8";"k-plus-correlation";"N180_M3_SD2_r0.4_G9E3V6U8";180;3;2;"0.4";18486.5649954993;2172.03300770066;0.00607320774710796;0.00589876969961578;0.75089328922478;1.53573751565414;0.00403998276079563
"G9E3V6U8";"k-plus-skew-kurtosis";"N180_M3_SD2_r0.4_G9E3V6U8";180;3;2;"0.4";18486.1244198166;2172.03287769754;0.00624174412413394;0.0186155876881058;0.0813291408053629;0.414591108042772;0.116509984303454
"G9E3V6U8";"random";"N180_M3_SD2_r0.4_G9E3V6U8";180;3;2;"0.4";18353.9800200835;2157.18392042985;0.387695048274958;0.296447567951431;0.421701125627069;1.03278649880748;0.116353088783161
"H0T9M6N1";"diversity";"N96_M4_SD3_r0.5_H0T9M6N1";96;4;3;"0.5";41796.8658907197;2934.6051620826;0.0821097698256915;0.227219872893395;0.226431250383816;0.754114760959679;0.0891388206705729
"H0T9M6N1";"k-means";"N96_M4_SD3_r0.5_H0T9M6N1";96;4;3;"0.5";41483.838478418;2935.18890900473;0.0211268255638098;0.466114177837508;0.81986036343882;0.905119072284038;0.274832057074095
"H0T9M6N1";"k-plus";"N96_M4_SD3_r0.5_H0T9M6N1";96;4;3;"0.5";41932.4315755496;2935.16429008401;0.0292884701581056;0.0325987247546409;0.74677428647967;0.683992706213824;0.155006609939867
"H0T9M6N1";"k-plus-correlation";"N96_M4_SD3_r0.5_H0T9M6N1";96;4;3;"0.5";41930.8543334433;2934.98791957912;0.0516518381857044;0.0472716625036101;0.460092355657392;0.690425335906227;0.0262160111168293
"H0T9M6N1";"k-plus-skew-kurtosis";"N96_M4_SD3_r0.5_H0T9M6N1";96;4;3;"0.5";41929.8834160525;2934.8500878948;0.0645718863309704;0.048242095958306;0.23994748062455;0.419652837364211;0.219062110681081
"H0T9M6N1";"random";"N96_M4_SD3_r0.5_H0T9M6N1";96;4;3;"0.5";41367.0183535159;2836.80648805891;1.14673732113333;0.545432435940487;0.417046400817467;0.584644009965321;0.110224600870063
"H1I6R8O2";"diversity";"N72_M4_SD1_r0.2_H1I6R8O2";72;4;1;"0.2";448.489945070082;275.426064708529;0.0238778587979558;0.150118688580297;0.53182368589931;0.88966336877143;0.140521142466804
"H1I6R8O2";"k-means";"N72_M4_SD1_r0.2_H1I6R8O2";72;4;1;"0.2";436.694452452103;275.46418549958;0.0111924327408041;0.245904980521477;0.684049000030511;1.05617644683766;0.257777957815707
"H1I6R8O2";"k-plus";"N72_M4_SD1_r0.2_H1I6R8O2";72;4;1;"0.2";454.469024386622;275.416051961081;0.0304316731703773;0.00772077982954328;0.991103552079421;1.58836381503143;0.205899699645404
"H1I6R8O2";"k-plus-correlation";"N72_M4_SD1_r0.2_H1I6R8O2";72;4;1;"0.2";454.379443436732;275.404491596362;0.0278334725234542;0.0202729163513184;0.791610375892988;1.19923515999835;0.0690716862093056
"H1I6R8O2";"k-plus-skew-kurtosis";"N72_M4_SD1_r0.2_H1I6R8O2";72;4;1;"0.2";454.38549693662;275.43941865675;0.0243791456408902;0.0165507085922341;0.456933556674783;1.0940945668066;0.36116386323945
"H1I6R8O2";"random";"N72_M4_SD1_r0.2_H1I6R8O2";72;4;1;"0.2";428.577262101496;268.486576507633;0.275911528706772;0.354975824404829;0.750184041322094;0.75246133000823;0.329205458109237
"H3R6O2V8";"diversity";"N300_M4_SD3_r0.5_H3R6O2V8";300;4;3;"0.5";163121.406925544;10076.2347852111;0.0264202662390879;0.0684415873643315;0.190676635922542;0.378410851186694;0.0355549353115639
"H3R6O2V8";"k-means";"N300_M4_SD3_r0.5_H3R6O2V8";300;4;3;"0.5";162004.362992694;10076.4203030406;0.00403595419897736;0.38475069481627;0.477496219676995;0.879094300921663;0.122845685457306
"H3R6O2V8";"k-plus";"N300_M4_SD3_r0.5_H3R6O2V8";300;4;3;"0.5";163193.85170304;10076.4123423789;0.00727126181410399;0.00422384572483403;0.255151464626198;0.618572665629699;0.0833240378554959
"H3R6O2V8";"k-plus-correlation";"N300_M4_SD3_r0.5_H3R6O2V8";300;4;3;"0.5";163193.405107663;10076.4110068698;0.00696397300655692;0.00785503612606986;0.522195963543529;0.567256203587579;0.00415930881811503
"H3R6O2V8";"k-plus-skew-kurtosis";"N300_M4_SD3_r0.5_H3R6O2V8";300;4;3;"0.5";163193.578388635;10076.3981452064;0.0105923453796326;0.00636993637217387;0.0292524712418418;0.170547309645287;0.150876481225838
"H3R6O2V8";"random";"N300_M4_SD3_r0.5_H3R6O2V8";300;4;3;"0.5";162469.591976276;10037.7747601359;0.383333987831846;0.311144065880389;0.404373986946102;0.94437549183739;0.17021808301005
"I2Q9A4W7";"diversity";"N108_M4_SD1_r0.4_I2Q9A4W7";108;4;1;"0.4";1025.87238101336;446.638737921728;0.0245684287533959;0.0643184662827989;0.4737887227871;1.06873286945514;0.130418815853465
"I2Q9A4W7";"k-means";"N108_M4_SD1_r0.4_I2Q9A4W7";108;4;1;"0.4";1006.31792226564;446.689517507373;0.00783276005052336;0.259604926689599;0.557310304963042;0.933660600592618;0.250850444009292
"I2Q9A4W7";"k-plus";"N108_M4_SD1_r0.4_I2Q9A4W7";108;4;1;"0.4";1027.69135923716;446.693229087379;0.00590622765406074;0.00649063282912535;0.637336781165553;1.31456563872288;0.191333404863139
"I2Q9A4W7";"k-plus-correlation";"N108_M4_SD1_r0.4_I2Q9A4W7";108;4;1;"0.4";1027.61195161642;446.67521399581;0.0168013214911065;0.0162574482282447;0.728174537421848;1.89074416794281;0.0230319296838782
"I2Q9A4W7";"k-plus-skew-kurtosis";"N108_M4_SD1_r0.4_I2Q9A4W7";108;4;1;"0.4";1027.57096420875;446.639325542269;0.0243576691061442;0.019464163483564;0.32337431497997;1.09119933751429;0.241115140841646
"I2Q9A4W7";"random";"N108_M4_SD1_r0.4_I2Q9A4W7";108;4;1;"0.4";999.819715329832;438.779169962128;0.310326846463861;0.264296683901442;0.722456464867233;0.833760198436341;0.170304197290594
"I8B6G2C0";"diversity";"N192_M5_SD2_r0.3_I8B6G2C0";192;5;2;"0.3";32152.5385231879;3837.69785955007;0.0385434698136214;0.101526275239249;0.412592514978367;0.593724562100491;0.0801722333427787
"I8B6G2C0";"k-means";"N192_M5_SD2_r0.3_I8B6G2C0";192;5;2;"0.3";31721.4893891354;3837.99434555211;0.00566158488746838;0.389413817277112;0.36839996938153;0.573655315472886;0.227801176813613
"I8B6G2C0";"k-plus";"N192_M5_SD2_r0.3_I8B6G2C0";192;5;2;"0.3";32181.9125504034;3837.96994291671;0.011938006938949;0.0142078650814947;0.475511726541177;1.17019514343271;0.158536752652937
"I8B6G2C0";"k-plus-correlation";"N192_M5_SD2_r0.3_I8B6G2C0";192;5;2;"0.3";32181.4037065933;3837.92154706887;0.0172994996976218;0.016874214930609;0.542989688879144;0.693939836283281;0.01838982339761
"I8B6G2C0";"k-plus-skew-kurtosis";"N192_M5_SD2_r0.3_I8B6G2C0";192;5;2;"0.3";32181.4233983937;3837.8687125894;0.0248894817862113;0.01817894040962;0.14824117334765;0.506789105260285;0.147986221420069
"I8B6G2C0";"random";"N192_M5_SD2_r0.3_I8B6G2C0";192;5;2;"0.3";32118.5635212701;3790.76169248385;0.488675723616185;0.123923650011806;0.327643522050511;0.828353594021614;0.24993643513127
"I8D0E6C5";"diversity";"N276_M3_SD2_r0.5_I8D0E6C5";276;3;2;"0.5";23367.6958091117;3115.32195260571;0.0108211432148763;0.0606001852310142;0.160330302842234;0.449861538152227;0.0275568270816591
"I8D0E6C5";"k-means";"N276_M3_SD2_r0.5_I8D0E6C5";276;3;2;"0.5";23196.7559849992;3115.34685563582;0.00113586192686861;0.283629197798743;0.453793621688655;0.500882209899945;0.135998538196706
"I8D0E6C5";"k-plus";"N276_M3_SD2_r0.5_I8D0E6C5";276;3;2;"0.5";23375.9044197493;3115.34620010865;0.00207942490426301;0.00145783646360331;0.577164386447407;0.538035508392727;0.0955225528208942
"I8D0E6C5";"k-plus-correlation";"N276_M3_SD2_r0.5_I8D0E6C5";276;3;2;"0.5";23375.9083608547;3115.34470597051;0.00367815265305722;0.00135552392981716;0.562077755011491;0.920261356516064;0.00186530934427033
"I8D0E6C5";"k-plus-skew-kurtosis";"N276_M3_SD2_r0.5_I8D0E6C5";276;3;2;"0.5";23375.8702037457;3115.34463502347;0.00379426382045169;0.00383341716873968;0.016074887889187;0.149022001232076;0.112893105288821
"I8D0E6C5";"random";"N276_M3_SD2_r0.5_I8D0E6C5";276;3;2;"0.5";23170.5995116291;3094.73552757171;0.321787378571656;0.270304917465079;0.416517041235731;0.643645437226549;0.14879768487968
"I8O9Y3J2";"diversity";"N168_M5_SD3_r0.1_I8O9Y3J2";168;5;3;"0.1";159616.968782591;7976.92612703415;0.0711367613197569;0.216197436176963;0.438955617381835;0.876428865588373;0.0671419714446203
"I8O9Y3J2";"k-means";"N168_M5_SD3_r0.1_I8O9Y3J2";168;5;3;"0.1";157784.795592826;7977.79515868913;0.0118601024862204;0.578882766954562;0.334325381342694;0.898354028730409;0.235981069230588
"I8O9Y3J2";"k-plus";"N168_M5_SD3_r0.1_I8O9Y3J2";168;5;3;"0.1";159928.735433733;7977.60433208671;0.0360812651086808;0.0160239252971339;0.382712364398729;0.971151192514391;0.1668066345997
"I8O9Y3J2";"k-plus-correlation";"N168_M5_SD3_r0.1_I8O9Y3J2";168;5;3;"0.1";159913.335031442;7977.30713710772;0.0514409685887362;0.0465496503346096;0.342848374668936;0.874851599638361;0.0171277706540847
"I8O9Y3J2";"k-plus-skew-kurtosis";"N168_M5_SD3_r0.1_I8O9Y3J2";168;5;3;"0.1";159902.60761013;7977.68886856115;0.0272671215263965;0.0573951936373191;0.133606621128766;0.672218834364185;0.249418708614567
"I8O9Y3J2";"random";"N168_M5_SD3_r0.1_I8O9Y3J2";168;5;3;"0.1";159016.470068776;7925.23342927419;0.563278847621912;0.393316927920091;0.509674027853418;1.16714927043174;0.227637807643403
"I9M3Y4P0";"diversity";"N180_M2_SD1_r0.4_I9M3Y4P0";180;2;1;"0.4";676.492848325594;356.335913441735;0.0160585367921734;0.0224400740215965;0.209133883216238;0.287800635973417;0.0342302358624044
"I9M3Y4P0";"k-means";"N180_M2_SD1_r0.4_I9M3Y4P0";180;2;1;"0.4";669.657644486628;356.356841710973;0.000262385113037199;0.161649802104862;0.703985299286502;0.885905682934132;0.254192029525045
"I9M3Y4P0";"k-plus";"N180_M2_SD1_r0.4_I9M3Y4P0";180;2;1;"0.4";676.646235369204;356.356830412802;0.000502147700992104;0.000492804802534108;0.364337647691089;0.922373211151878;0.180382907276194
"I9M3Y4P0";"k-plus-correlation";"N180_M2_SD1_r0.4_I9M3Y4P0";180;2;1;"0.4";676.646301493892;356.356813833288;0.000729544056113887;0.000144581061389759;0.121668750195506;0.978132690749318;0.000539567963241339
"I9M3Y4P0";"k-plus-skew-kurtosis";"N180_M2_SD1_r0.4_I9M3Y4P0";180;2;1;"0.4";676.645265451324;356.356839724584;0.000319418176843137;0.00194737194319261;0.0252131168515811;0.106863427903967;0.11440471306798
"I9M3Y4P0";"random";"N180_M2_SD1_r0.4_I9M3Y4P0";180;2;1;"0.4";662.081509240405;351.547328612137;0.25285899432656;0.241799849055665;0.461015286189672;0.728983611232324;0.30373641738321
"J0V1L3M5";"diversity";"N168_M4_SD2_r0.3_J0V1L3M5";168;4;2;"0.3";20330.834544547;2699.36239055593;0.0262303339028087;0.108639711223919;0.259258529074624;0.611977183263477;0.0711924792973678
"J0V1L3M5";"k-means";"N168_M4_SD2_r0.3_J0V1L3M5";168;4;2;"0.3";20273.5684634261;2699.45631413835;0.00556558081343797;0.20057239297891;0.595442984419423;0.708742167411903;0.17339385604863
"J0V1L3M5";"k-plus";"N168_M4_SD2_r0.3_J0V1L3M5";168;4;2;"0.3";20354.3194285455;2699.44383541391;0.011092294270916;0.00696828852581466;0.750514478492121;0.962898190604086;0.18924841503058
"J0V1L3M5";"k-plus-correlation";"N168_M4_SD2_r0.3_J0V1L3M5";168;4;2;"0.3";20354.2631003569;2699.42820482232;0.0158850857252474;0.00946399370472162;0.540294640801159;0.498333796312092;0.0100784537569655
"J0V1L3M5";"k-plus-skew-kurtosis";"N168_M4_SD2_r0.3_J0V1L3M5";168;4;2;"0.3";20353.0470515434;2699.42838612157;0.0144054136660428;0.025463780125119;0.117990652257727;0.442689228010696;0.190738591212107
"J0V1L3M5";"random";"N168_M4_SD2_r0.3_J0V1L3M5";168;4;2;"0.3";19903.2246411189;2679.39333437458;0.363067594555288;0.445412538277519;0.49291778569073;0.769930600135557;0.23891536786053
"J2P9H4F0";"diversity";"N192_M5_SD3_r0.1_J2P9H4F0";192;5;3;"0.1";177263.646861403;9152.98049604477;0.0479246904718579;0.154229603943229;0.233747096030252;0.663179435638015;0.0453879382699548
"J2P9H4F0";"k-means";"N192_M5_SD3_r0.1_J2P9H4F0";192;5;3;"0.1";176482.683648961;9153.34916921577;0.0175117330665512;0.358296241199927;0.524653597912312;0.896578675783908;0.217523263123583
"J2P9H4F0";"k-plus";"N192_M5_SD3_r0.1_J2P9H4F0";192;5;3;"0.1";177429.994301784;9153.34016742765;0.0180224329500962;0.0164553297576465;0.375378843200568;1.0105966699971;0.206942780808149
"J2P9H4F0";"k-plus-correlation";"N192_M5_SD3_r0.1_J2P9H4F0";192;5;3;"0.1";177425.997340483;9153.22068305796;0.0225745285555962;0.0263657483840941;0.540413676191797;0.880966801404841;0.0128561098027854
"J2P9H4F0";"k-plus-skew-kurtosis";"N192_M5_SD3_r0.1_J2P9H4F0";192;5;3;"0.1";177420.204507342;9152.92190406347;0.0453555562319642;0.0379574266048036;0.0999947911811224;0.46770119148669;0.256680653737479
"J2P9H4F0";"random";"N192_M5_SD3_r0.1_J2P9H4F0";192;5;3;"0.1";175623.486412157;8966.97210540236;0.870693775202929;0.49583761553188;0.542952746658222;0.862584286837535;0.167860267571908
"J2V6S3E7";"diversity";"N180_M4_SD3_r0.1_J2V6S3E7";180;4;3;"0.1";106033.136521607;6438.63675481458;0.0415013603799438;0.112395105642862;0.320090071521239;0.428502627871677;0.107478257454647
"J2V6S3E7";"k-means";"N180_M4_SD3_r0.1_J2V6S3E7";180;4;3;"0.1";105818.126681803;6438.88942646227;0.01203294657159;0.231737478193794;0.422168149313719;0.486470232770825;0.273306745590856
"J2V6S3E7";"k-plus";"N180_M4_SD3_r0.1_J2V6S3E7";180;4;3;"0.1";106094.953745244;6438.88490792855;0.013890469747283;0.0107093886256202;0.571380627940138;0.765719068753373;0.145755184641622
"J2V6S3E7";"k-plus-correlation";"N180_M4_SD3_r0.1_J2V6S3E7";180;4;3;"0.1";106091.77229853;6438.89579364611;0.00922694888514069;0.0278210211924672;0.437473779329501;0.556740350674885;0.0109144974343896
"J2V6S3E7";"k-plus-skew-kurtosis";"N180_M4_SD3_r0.1_J2V6S3E7";180;4;3;"0.1";106087.996584043;6438.83184400327;0.0225379318196555;0.0369190336571374;0.0699165333305766;0.352829319942932;0.163010788190269
